bitcoin/24h_vol,bitcoin/date,bitcoin/market_cap,bitcoin/price_usd,bitcoin_cash/24h_vol,bitcoin_cash/date,bitcoin_cash/market_cap,bitcoin_cash/price_usd,ethereum/24h_vol,ethereum/date,ethereum/market_cap,ethereum/price_usd,litecoin/24h_vol,litecoin/date,litecoin/market_cap,litecoin/price_usd,ripple/24h_vol,ripple/date,ripple/market_cap,ripple/price_usd
19445100,6/9/2014,6738232487,510.361,646118,6/9/2014,0,322.622,,6/9/2014,,,6357580,6/9/2014,153620516,4.85679,113311,6/9/2014,141596553,0.00488445
12878900,7/9/2014,6663734161,504.556,2133460,7/9/2014,0,483.248,,7/9/2014,,,2510670,7/9/2014,149620430,4.72594,262478,7/9/2014,146295711,0.00504655
40842400,8/9/2014,6278177305,475.192,2052170,8/9/2014,0,435.372,,8/9/2014,,,2721260,8/9/2014,151693063,4.78678,238737,8/9/2014,135259792,0.00466586
21960900,9/9/2014,6367932182,481.846,2042350,9/9/2014,0,432.004,,9/9/2014,,,1574500,9/9/2014,155690179,4.90842,182743,9/9/2014,138627763,0.00478204
21822000,10/9/2014,6380356629,482.651,1758210,10/9/2014,0,358.93,,10/9/2014,,,3815550,10/9/2014,163352174,5.14525,120831,10/9/2014,139074778,0.00479746
14968700,11/9/2014,6309823001,477.171,2005820,11/9/2014,0,415.555,,11/9/2014,,,1790110,11/9/2014,158022952,4.97313,100160,11/9/2014,141349854,0.00487594
24943000,12/9/2014,6457360244,488.176,1823230,12/9/2014,0,405.148,,12/9/2014,,,1694010,12/9/2014,161666350,5.08312,81643,12/9/2014,139460915,0.00481078
16290600,13/9/2014,6413157070,484.695,2031120,13/9/2014,0,458.381,,13/9/2014,,,3520750,13/9/2014,161477453,5.07364,84022,13/9/2014,136523434,0.00470945
11664700,14/9/2014,6453564668,487.596,1802560,14/9/2014,0,456.537,,14/9/2014,,,2044680,14/9/2014,158921853,4.98857,102548,14/9/2014,136955953,0.00472437
8685120,15/9/2014,6428513158,485.551,1877330,15/9/2014,0,450.076,,15/9/2014,,,3253610,15/9/2014,166988808,5.23714,185215,15/9/2014,136616779,0.00471267
27228800,16/9/2014,6343771471,479.012,1966460,16/9/2014,0,441.314,,16/9/2014,,,5069160,16/9/2014,175617295,5.50308,162377,16/9/2014,138009713,0.00476072
19244500,17/9/2014,6253035610,472.043,1823190,17/9/2014,0,412.655,,17/9/2014,,,3176190,17/9/2014,172106327,5.38787,112120,17/9/2014,137761855,0.00475217
25429800,18/9/2014,6421968408,484.654,1743200,18/9/2014,0,414.025,,18/9/2014,,,2133500,18/9/2014,174204351,5.44793,189968,18/9/2014,135993800,0.00469118
17800500,19/9/2014,6290813167,474.61,685311,19/9/2014,0,395.569,,19/9/2014,,,2194570,19/9/2014,174686310,5.45743,125459,19/9/2014,136147443,0.00469648
16098500,20/9/2014,6312730888,476.119,600800,20/9/2014,0,400.219,,20/9/2014,,,2064930,20/9/2014,173250762,5.40656,879243,20/9/2014,150680625,0.00519781
15873300,21/9/2014,6376536644,480.77,574395,21/9/2014,0,378.155,,21/9/2014,,,3272230,21/9/2014,164773612,5.13732,438881,21/9/2014,147155822,0.00507622
12193600,22/9/2014,6337916584,477.706,514024,22/9/2014,0,391.028,,22/9/2014,,,1982110,22/9/2014,162863180,5.07313,538593,22/9/2014,148349309,0.00511739
15046100,23/9/2014,6327753377,476.807,536140,23/9/2014,0,388.375,,23/9/2014,,,3241600,23/9/2014,161087986,5.01325,1315090,23/9/2014,155798677,0.00537436
15259200,24/9/2014,6236932009,469.813,611817,24/9/2014,0,405.428,,24/9/2014,,,4619340,24/9/2014,149644602,4.65323,479876,24/9/2014,147664583,0.00509377
19889500,25/9/2014,6027243652,453.857,526450,25/9/2014,0,361.478,,25/9/2014,,,4425280,25/9/2014,144739358,4.49689,423504,25/9/2014,143177917,0.004939
26903200,26/9/2014,5649055634,425.231,477290,26/9/2014,0,297.001,,26/9/2014,,,5759820,26/9/2014,135379599,4.2026,328133,26/9/2014,138418751,0.00477483
43715600,27/9/2014,5301224275,398.955,453656,27/9/2014,0,306.339,,27/9/2014,,,2470960,27/9/2014,142020828,4.40471,307205,27/9/2014,132417106,0.0045678
35792400,28/9/2014,5488274967,412.868,412004,28/9/2014,0,318.276,,28/9/2014,,,1377140,28/9/2014,137280876,4.25387,250370,28/9/2014,135157750,0.00466234
28464200,29/9/2014,5349780133,402.317,777840,29/9/2014,0,445.515,,29/9/2014,,,5137720,29/9/2014,152280087,4.71408,298241,29/9/2014,134086307,0.00462538
22593400,30/9/2014,5349470436,402.175,1008720,30/9/2014,0,402.798,,30/9/2014,,,2648880,30/9/2014,145721412,4.5064,329857,30/9/2014,134025430,0.00462328
28685800,1/10/2014,5786438777,434.903,1046110,1/10/2014,0,400.53,,1/10/2014,,,1566150,1/10/2014,146589834,4.52897,752258,1/10/2014,135658104,0.0046796
46030200,2/10/2014,5708169478,428.889,1140010,2/10/2014,0,400.257,,2/10/2014,,,1461770,2/10/2014,144726823,4.46745,526301,2/10/2014,134104570,0.00462601
28122500,3/10/2014,5466497281,410.605,1299410,3/10/2014,0,425.414,,3/10/2014,,,895477,3/10/2014,143929899,4.43887,234158,3/10/2014,136052358,0.0046932
20781800,4/10/2014,5389223696,404.686,1278860,4/10/2014,0,415.909,,4/10/2014,,,2070890,4/10/2014,137646810,4.24129,457368,4/10/2014,153981341,0.00531167
15724500,5/10/2014,5306694358,398.393,1296580,5/10/2014,0,420.495,,5/10/2014,,,1475090,5/10/2014,138665380,4.26885,133210,5/10/2014,136571846,0.00471112
19292600,6/10/2014,5078204546,381.14,1187970,6/10/2014,0,388.829,,6/10/2014,,,2408010,6/10/2014,143858021,4.4236,111059,6/10/2014,135301827,0.00466731
31202600,7/10/2014,5081242480,381.27,1154220,7/10/2014,0,363.776,,7/10/2014,,,1130010,7/10/2014,139892788,4.29692,173811,7/10/2014,140387411,0.00484274
28675900,8/10/2014,5119427674,384.025,1078860,8/10/2014,0,366.891,,8/10/2014,,,1122190,8/10/2014,137246997,4.21165,220194,8/10/2014,144193990,0.00497405
22606200,9/10/2014,5127402572,384.461,984115,9/10/2014,0,332.094,,9/10/2014,,,6873900,9/10/2014,129413949,3.96767,201814,9/10/2014,146708228,0.00506078
22168500,10/10/2014,5019403319,376.265,1227890,10/10/2014,0,358.818,,10/10/2014,,,7675640,10/10/2014,116514860,3.56901,181430,10/10/2014,138751258,0.0047863
33121600,11/10/2014,4785192805,358.614,1006830,11/10/2014,0,340.816,,11/10/2014,,,8798380,11/10/2014,124172855,3.8003,194185,11/10/2014,136934501,0.00472363
51299200,12/10/2014,4379135932,328.078,848955,12/10/2014,0,364.176,,12/10/2014,,,8319780,12/10/2014,124310470,3.80151,179534,12/10/2014,138119582,0.00476451
103528000,13/10/2014,4291300659,321.4,878154,13/10/2014,0,379.178,,13/10/2014,,,5345210,13/10/2014,126826434,3.87528,317694,13/10/2014,138706034,0.00478474
65891100,14/10/2014,4366348702,326.921,799577,14/10/2014,0,377.289,,14/10/2014,,,8056570,14/10/2014,129950389,3.96728,230160,14/10/2014,141234767,0.00487197
39933400,15/10/2014,4451575734,333.213,734436,15/10/2014,0,383.748,,15/10/2014,,,7169710,15/10/2014,124735959,3.80459,212232,15/10/2014,140024176,0.00483021
61588600,16/10/2014,4771503789,357.081,744685,16/10/2014,0,383.103,,16/10/2014,,,3937040,16/10/2014,122389841,3.72951,108054,16/10/2014,139988519,0.00482898
81910200,17/10/2014,4961717589,371.211,721720,17/10/2014,0,378.565,,17/10/2014,,,2365140,17/10/2014,125755897,3.82871,255456,17/10/2014,137871724,0.00475596
42130300,18/10/2014,4841471420,362.101,701881,18/10/2014,0,345.314,,18/10/2014,,,4024740,18/10/2014,126405874,3.84518,345671,18/10/2014,139327564,0.00480618
10129000,19/10/2014,4828147412,361.012,698832,19/10/2014,0,351.663,,19/10/2014,,,8158220,19/10/2014,135863546,4.12966,416525,19/10/2014,140421908,0.00484393
20884100,20/10/2014,4985678637,372.683,640270,20/10/2014,0,316.252,,20/10/2014,,,5197490,20/10/2014,132655979,4.02857,234961,20/10/2014,139751677,0.00482081
46026500,21/10/2014,5418971888,404.963,659733,21/10/2014,0,327.065,,21/10/2014,,,4005130,21/10/2014,131029366,3.97552,139576,21/10/2014,140233188,0.00483742
29170800,22/10/2014,5328846153,398.12,491261,22/10/2014,0,340.797,,22/10/2014,,,3934070,22/10/2014,132202395,4.00756,254955,22/10/2014,141037930,0.00486518
22717700,23/10/2014,5265674038,393.288,510467,23/10/2014,0,355.163,,23/10/2014,,,2479960,23/10/2014,133664942,4.04825,99713,23/10/2014,142526818,0.00491654
27166400,24/10/2014,5137917706,383.645,511204,24/10/2014,0,355.87,,24/10/2014,,,1824490,24/10/2014,132255335,4.00217,59611,24/10/2014,142936436,0.00493067
12212000,25/10/2014,5105109931,381.085,493270,25/10/2014,0,349.022,,25/10/2014,,,1973380,25/10/2014,130215898,3.93697,194891,25/10/2014,144935245,0.00499962
10739300,26/10/2014,5264196242,392.849,513015,26/10/2014,0,352.495,,26/10/2014,,,2084270,26/10/2014,130081388,3.92963,201231,26/10/2014,150239988,0.00518261
10756000,27/10/2014,5134201081,383.055,534711,27/10/2014,0,353.125,,27/10/2014,,,2131100,27/10/2014,127796251,3.85719,133932,27/10/2014,150107217,0.00517803
12364500,28/10/2014,5155910228,384.58,567494,28/10/2014,0,329.347,,28/10/2014,,,2768640,28/10/2014,124826076,3.76401,257430,28/10/2014,151076618,0.00521147
13673100,29/10/2014,5188468568,386.883,591951,29/10/2014,0,335.903,,29/10/2014,,,3613650,29/10/2014,124326098,3.74563,310770,29/10/2014,148623837,0.00512686
17585100,30/10/2014,5000114789,372.734,476757,30/10/2014,0,332.807,,30/10/2014,,,2652330,30/10/2014,122569864,3.68964,319046,30/10/2014,141844121,0.00489299
26078800,31/10/2014,4821642992,359.324,504341,31/10/2014,0,338.603,,31/10/2014,,,2100380,31/10/2014,123927684,3.72703,351399,31/10/2014,131905736,0.00455016
11412600,1/11/2014,4748461382,353.778,530197,1/11/2014,0,330.793,,1/11/2014,,,2654180,1/11/2014,127624070,3.83503,368312,1/11/2014,136262820,0.00470046
18694600,2/11/2014,4741037489,353.119,499899,2/11/2014,0,342.287,,2/11/2014,,,2241080,2/11/2014,127626398,3.83141,195780,2/11/2014,141420298,0.00487837
11246700,3/11/2014,4733130351,352.45,515964,3/11/2014,0,318.786,,3/11/2014,,,2251090,3/11/2014,124907364,3.74637,361931,3/11/2014,138542245,0.00477909
11300400,4/11/2014,4801110716,357.405,547060,4/11/2014,0,288.838,,4/11/2014,,,2595650,4/11/2014,126005220,3.77611,299805,4/11/2014,138818223,0.00478861
9242650,5/11/2014,4799952434,357.237,773230,5/11/2014,0,281.738,,5/11/2014,,,2603200,5/11/2014,125447373,3.75637,207431,5/11/2014,141346376,0.00487582
18100400,6/11/2014,4569673152,339.989,882070,6/11/2014,0,287.574,,6/11/2014,,,2372940,6/11/2014,118977558,3.55966,110476,6/11/2014,137390792,0.00473937
30504900,7/11/2014,4645027482,345.474,962067,7/11/2014,0,283.138,,7/11/2014,,,2194460,7/11/2014,119873692,3.58333,182082,7/11/2014,135338643,0.00466858
13051700,8/11/2014,4427422040,329.199,1034920,8/11/2014,0,287.529,,8/11/2014,,,1971410,8/11/2014,120279788,3.59228,207985,8/11/2014,138835037,0.00478919
14924400,9/11/2014,4372078851,324.968,1013950,9/11/2014,0,292.558,,9/11/2014,,,2336580,9/11/2014,120387197,3.59228,203399,9/11/2014,139676015,0.0048182
11521900,10/11/2014,4449114450,330.595,1071510,10/11/2014,0,293.072,,10/11/2014,,,2773590,10/11/2014,122129443,3.64065,363179,10/11/2014,140694407,0.00485333
11751100,11/11/2014,4391372099,326.202,1219760,11/11/2014,0,291.232,,11/11/2014,,,2470170,11/11/2014,122771761,3.65656,330442,11/11/2014,140783404,0.0048564
19286300,12/11/2014,4533581386,336.67,1385130,12/11/2014,0,291.55,,12/11/2014,,,2547270,12/11/2014,119960173,3.56977,497134,12/11/2014,141035611,0.0048651
14306600,13/11/2014,4584887384,340.384,1453570,13/11/2014,0,293.47,,13/11/2014,,,1625460,13/11/2014,119532561,3.55392,213176,13/11/2014,141632210,0.00488568
21476500,14/11/2014,4683921008,347.635,1483240,14/11/2014,0,282.502,,14/11/2014,,,1638120,14/11/2014,121886876,3.62078,63211,14/11/2014,141544082,0.00488264
12863700,15/11/2014,4629267445,343.492,1567310,15/11/2014,0,278.3,,15/11/2014,,,3391130,15/11/2014,125031380,3.71106,569438,15/11/2014,143217342,0.00494036
8986690,16/11/2014,4706558009,349.135,1756670,16/11/2014,0,299.85,,16/11/2014,,,3004240,16/11/2014,124156145,3.6817,678178,16/11/2014,141558287,0.00488313
27680000,17/11/2014,4853718859,359.944,2048760,17/11/2014,0,384.977,,17/11/2014,,,7409270,17/11/2014,137583839,4.07659,411356,17/11/2014,145206584,0.00500898
28463300,18/11/2014,4961414266,367.833,3595900,18/11/2014,0,310.257,,18/11/2014,,,13878500,18/11/2014,139049398,4.11627,638170,18/11/2014,147492097,0.00508782
24770100,19/11/2014,5108311016,378.629,11639200,19/11/2014,0,234.688,,19/11/2014,,,8685850,19/11/2014,134801239,3.98693,391136,19/11/2014,148932283,0.0051375
56181200,20/11/2014,5914680527,438.286,17899800,20/11/2014,0,248.807,,20/11/2014,,,3961260,20/11/2014,129470362,3.82576,163995,20/11/2014,148532811,0.00512372
50115300,21/11/2014,5196704404,384.976,40016000,21/11/2014,0,284.787,,21/11/2014,,,3173980,21/11/2014,131658268,3.88704,91364,21/11/2014,150789045,0.00520155
21078200,22/11/2014,5335673913,395.159,51210100,22/11/2014,6306729359,382.642,,22/11/2014,,,3639890,22/11/2014,131565623,3.88069,318624,22/11/2014,155309049,0.00535747
16106500,23/11/2014,5224946837,386.854,52890100,23/11/2014,6160707629,373.782,,23/11/2014,,,4217870,23/11/2014,129137184,3.80553,462947,23/11/2014,156898530,0.0054123
16070300,24/11/2014,5535651238,409.747,104322000,24/11/2014,7179328009,435.583,,24/11/2014,,,2961850,24/11/2014,128320996,3.77821,430051,24/11/2014,161990202,0.00558794
38354100,25/11/2014,5186840088,383.823,119077000,25/11/2014,6664031243,404.319,,25/11/2014,,,3517390,25/11/2014,123341852,3.62845,809191,25/11/2014,175557172,0.00605594
29857500,26/11/2014,5183709300,383.492,136839000,26/11/2014,7389474943,448.333,,26/11/2014,,,3852420,26/11/2014,119540357,3.51344,765223,26/11/2014,181279940,0.00625335
19831600,27/11/2014,4934113776,364.929,102652000,27/11/2014,8091744792,490.941,,27/11/2014,,,2699850,27/11/2014,120127439,3.52745,907370,27/11/2014,210990735,0.00727824
32556100,28/11/2014,4775347316,353.103,284928000,28/11/2014,10965252768,665.282,,28/11/2014,,,1587100,28/11/2014,121289567,3.55857,1304130,28/11/2014,245920175,0.00848315
19217500,29/11/2014,4851718884,358.654,386354000,29/11/2014,10909147657,661.878,,29/11/2014,,,3101170,29/11/2014,125727097,3.68551,870794,29/11/2014,260645167,0.00844021
13627800,30/11/2014,4831481373,357.059,366633000,30/11/2014,7796599604,473.034,,30/11/2014,,,3592250,30/11/2014,122390978,3.58416,2228570,30/11/2014,300070473,0.00971688
20411700,1/12/2014,5069710284,374.572,360156000,1/12/2014,6667425246,404.524,,1/12/2014,,,2560260,1/12/2014,121658521,3.55988,2129540,1/12/2014,315514859,0.010217
37715600,2/12/2014,5323052593,393.176,396072000,2/12/2014,6467435743,392.39,,2/12/2014,,,1894860,2/12/2014,121908720,3.56426,4451870,2/12/2014,403477326,0.0130654
23969000,3/12/2014,4998261122,369.096,410755000,3/12/2014,6774338746,411.01,,3/12/2014,,,1830380,3/12/2014,123109954,3.59651,3572110,3/12/2014,449413350,0.0145529
13810000,4/12/2014,5043398583,372.335,404144000,4/12/2014,6964460635,422.545,,4/12/2014,,,2471080,4/12/2014,122744673,3.58284,2125950,4/12/2014,448317062,0.0145174
8975370,5/12/2014,4921394189,363.23,431223000,5/12/2014,7846675003,476.07,,5/12/2014,,,1225470,5/12/2014,122437547,3.57079,1529450,5/12/2014,398943943,0.0129186
23364500,6/12/2014,5135280662,378.912,456058000,6/12/2014,7966188987,483.32,,6/12/2014,,,1232450,6/12/2014,122593018,3.57223,3562630,6/12/2014,345068321,0.011174
15209100,7/12/2014,5165277474,381.015,444318000,7/12/2014,7150131908,433.808,,7/12/2014,,,1827970,7/12/2014,124276462,3.6183,3155990,7/12/2014,408992737,0.013244
10378200,8/12/2014,5152575062,379.968,452576000,8/12/2014,7073340716,429.148,,8/12/2014,,,1853810,8/12/2014,124122193,3.61066,1507700,8/12/2014,403007930,0.0130502
9498540,9/12/2014,5167497278,380.975,457685000,9/12/2014,7254310753,440.127,,9/12/2014,,,2212070,9/12/2014,123761073,3.59722,1374290,9/12/2014,408940239,0.0132423
14703500,10/12/2014,5105225558,376.298,399083000,10/12/2014,7018195789,425.801,,10/12/2014,,,2424350,10/12/2014,124492824,3.61583,2259790,10/12/2014,418899478,0.0135648
10953200,11/12/2014,5098196759,375.683,309502000,11/12/2014,6327230747,383.878,,11/12/2014,,,1837340,11/12/2014,124594136,3.61547,778583,11/12/2014,429247822,0.0138999
16648800,12/12/2014,5062365576,372.943,290065000,12/12/2014,7112286857,431.506,,12/12/2014,,,1663570,12/12/2014,128016979,3.71138,1461970,12/12/2014,453054263,0.0146708
13845300,13/12/2014,5084317689,374.454,269933000,13/12/2014,7020319970,425.926,,13/12/2014,,,2087910,13/12/2014,127253720,3.68579,2576880,13/12/2014,415064013,0.0134406
5203160,14/12/2014,5091085165,374.862,239044000,14/12/2014,7017320158,425.744,,14/12/2014,,,3687600,14/12/2014,121871431,3.52672,1644260,14/12/2014,458174392,0.0148366
11303400,15/12/2014,4980925017,366.659,229693000,15/12/2014,6582108551,399.338,,15/12/2014,,,2172930,15/12/2014,121311522,3.50766,1061000,15/12/2014,486733474,0.0157614
26598300,16/12/2014,4765826202,350.734,159018000,16/12/2014,5734465714,347.91,,16/12/2014,,,2033560,16/12/2014,120810848,3.48501,1620910,16/12/2014,505654484,0.0163741
22528900,17/12/2014,4757842918,350.037,207169000,17/12/2014,6218663655,377.286,,17/12/2014,,,1684110,17/12/2014,121084671,3.48922,1620910,17/12/2014,505654484,0.0163741
30111200,18/12/2014,4848542429,356.597,193408000,18/12/2014,6191158849,375.617,,18/12/2014,,,1803170,18/12/2014,120390679,3.46629,1484530,18/12/2014,522243951,0.0169113
11520000,19/12/2014,4715148005,346.567,195009000,19/12/2014,5837256937,354.145,,19/12/2014,,,3997480,19/12/2014,107295904,3.08671,438142,19/12/2014,529961203,0.0171612
12529200,20/12/2014,4778612471,351.142,184327000,20/12/2014,5612243971,340.493,,20/12/2014,,,4360050,20/12/2014,102452789,2.9449,2451070,20/12/2014,559036003,0.0181027
17056100,21/12/2014,4701943395,345.42,179716000,21/12/2014,5145461711,312.173,,21/12/2014,,,4889490,21/12/2014,98707497,2.83509,5833060,21/12/2014,650274983,0.0210572
33660700,22/12/2014,4547100966,333.954,190567000,22/12/2014,4680214480,283.946,,22/12/2014,,,2842630,22/12/2014,98147434,2.81669,6155050,22/12/2014,780785789,0.0252834
35926800,23/12/2014,4377434370,321.417,186567000,23/12/2014,4465463954,270.917,,23/12/2014,,,2701840,23/12/2014,102381653,2.93599,4060470,23/12/2014,857164657,0.0277567
38813200,24/12/2014,4242268348,311.418,192352000,24/12/2014,4413464146,267.762,,24/12/2014,,,2529560,24/12/2014,100132447,2.86919,6261350,24/12/2014,723457631,0.023427
24132400,25/12/2014,4314356389,316.632,199846000,25/12/2014,4776629403,289.795,,25/12/2014,,,2306830,25/12/2014,100171166,2.86806,3202400,25/12/2014,738777874,0.0239231
20527400,26/12/2014,4482512994,328.891,190725000,26/12/2014,4464729001,270.872,,26/12/2014,,,2111260,26/12/2014,100682170,2.88046,1686620,26/12/2014,772673738,0.0249426
15135800,27/12/2014,4389948813,322.022,184963000,27/12/2014,4232110454,256.759,,27/12/2014,,,1600330,27/12/2014,99753401,2.85149,1995120,27/12/2014,792378892,0.0255787
22555300,28/12/2014,4542880267,333.14,185592000,28/12/2014,3952570947,239.799,,28/12/2014,,,2254910,28/12/2014,93839648,2.67985,2756750,28/12/2014,749796429,0.0242041
16507000,29/12/2014,4559253562,334.25,185188000,29/12/2014,3564916205,216.28,,29/12/2014,,,1594420,29/12/2014,96482898,2.7528,1647120,29/12/2014,718728518,0.0232012
15342100,30/12/2014,4339886866,318.075,205453000,30/12/2014,3874942600,235.089,,30/12/2014,,,2351930,30/12/2014,96750663,2.75802,1206920,30/12/2014,746469384,0.0240967
8810470,31/12/2014,4337524254,317.811,218308000,31/12/2014,4211687737,255.519,,31/12/2014,,,1958310,31/12/2014,96080937,2.73667,1967460,31/12/2014,785603987,0.02536
17020700,1/1/2015,4435289409,324.885,213635000,1/1/2015,3979268752,241.418,,1/1/2015,,,1618940,1/1/2015,94860271,2.69996,786108,1/1/2015,751642723,0.0242637
15154700,2/1/2015,4322830391,316.561,209080000,2/1/2015,4033533517,244.71,,2/1/2015,,,1333100,2/1/2015,94801327,2.69631,1103290,2/1/2015,732990824,0.0236616
11498400,3/1/2015,4369189647,319.854,182336000,3/1/2015,3725061460,225.995,,3/1/2015,,,1493300,3/1/2015,95146202,2.70405,1187300,3/1/2015,750908542,0.02424
11845700,4/1/2015,4290788757,314.022,177150000,4/1/2015,3731410221,226.38,,4/1/2015,,,1450530,4/1/2015,95167201,2.70255,811191,4/1/2015,749994689,0.0242105
12641000,5/1/2015,4245280800,310.6,162997000,5/1/2015,3838631810,232.885,,5/1/2015,,,700467,5/1/2015,94173329,2.67208,561992,5/1/2015,752296360,0.0242848
14735500,6/1/2015,4345601963,317.848,156550000,6/1/2015,3769224966,228.674,,6/1/2015,,,2707910,6/1/2015,83870972,2.37777,486389,6/1/2015,755350798,0.0243834
7357240,7/1/2015,4289287759,313.639,152461000,7/1/2015,3681689536,223.363,,7/1/2015,,,4843750,7/1/2015,74902338,2.12187,443298,7/1/2015,753891731,0.0243363
7527960,8/1/2015,4307374369,314.87,149820000,8/1/2015,3435205547,208.409,,8/1/2015,,,4996470,8/1/2015,73872677,2.09109,2081310,8/1/2015,693778776,0.0223958
40380500,9/1/2015,3848549170,281.246,141794000,9/1/2015,3442477160,208.85,,9/1/2015,,,9617040,9/1/2015,73560327,2.08072,3778410,9/1/2015,588081583,0.0189838
50461000,10/1/2015,3650984440,266.723,132642000,10/1/2015,3465984564,210.276,,10/1/2015,,,2785560,10/1/2015,74782480,2.11378,3056260,10/1/2015,622705778,0.0201015
42998700,11/1/2015,3753949381,274.168,125927000,11/1/2015,3671679018,222.755,,11/1/2015,,,3587460,11/1/2015,73169604,2.06664,1821000,11/1/2015,640202195,0.0206663
23432800,12/1/2015,3879255971,283.238,112511000,12/1/2015,3591774700,217.907,,12/1/2015,,,2096430,12/1/2015,70264222,1.98277,775371,12/1/2015,645078144,0.0208237
23937900,13/1/2015,4024290266,293.754,111363000,13/1/2015,3497961066,212.215,,13/1/2015,,,3110020,13/1/2015,58645720,1.65324,841217,13/1/2015,643842119,0.0207838
20820300,14/1/2015,3871292298,282.507,112648000,14/1/2015,3519517823,213.522,,14/1/2015,,,2564950,14/1/2015,60768736,1.7118,1021930,14/1/2015,629316499,0.0203149
20143400,15/1/2015,3808946374,277.861,110643000,15/1/2015,3394362706,205.928,,15/1/2015,,,1642860,15/1/2015,61697126,1.73657,1473860,15/1/2015,593434595,0.0191566
12829400,16/1/2015,3766686283,274.705,111628000,16/1/2015,3394399782,205.929,,16/1/2015,,,3907250,16/1/2015,56267449,1.58262,595600,16/1/2015,582198847,0.0187939
19795400,17/1/2015,3675616212,267.988,114802000,17/1/2015,3434689443,208.372,,17/1/2015,,,4746220,17/1/2015,42536788,1.19551,1692730,17/1/2015,531605455,0.0171607
41429300,18/1/2015,3355188725,244.566,113302000,18/1/2015,3372284519,204.585,,18/1/2015,,,3718290,18/1/2015,45773877,1.28555,2613110,18/1/2015,454259396,0.0146639
93162800,19/1/2015,2851633026,207.809,112551000,19/1/2015,3429703604,208.067,,19/1/2015,,,2862360,19/1/2015,49211026,1.38111,1624070,19/1/2015,461576418,0.0149001
91475500,20/1/2015,2813068301,204.946,105817000,20/1/2015,3490708992,211.767,,20/1/2015,,,1560540,20/1/2015,46264412,1.29745,2481440,20/1/2015,521642906,0.0168391
67025900,21/1/2015,2994329454,218.091,123075000,21/1/2015,4089109500,248.068,,21/1/2015,,,1635040,21/1/2015,47627704,1.33467,1248970,21/1/2015,495091597,0.015982
34996100,22/1/2015,2708756783,197.244,147183000,22/1/2015,4005274505,242.981,,22/1/2015,,,813750,22/1/2015,47401390,1.32732,626786,22/1/2015,469066916,0.0151419
24061100,23/1/2015,2891839558,210.52,156845000,23/1/2015,4054296512,245.954,,23/1/2015,,,1050260,23/1/2015,47291264,1.32311,1606670,23/1/2015,486839038,0.0157156
25465800,24/1/2015,2861871773,208.277,156442000,24/1/2015,3981896176,241.56,,24/1/2015,,,757864,24/1/2015,47905941,1.33932,1035560,24/1/2015,492923132,0.015912
19592800,25/1/2015,2877924232,209.398,172595000,25/1/2015,4436494678,269.137,,25/1/2015,,,2057570,25/1/2015,50753176,1.41772,857388,25/1/2015,505689197,0.0163241
20690600,26/1/2015,2937610959,213.693,179134000,26/1/2015,4264360401,258.694,,26/1/2015,,,1175210,26/1/2015,50706179,1.41516,1280450,26/1/2015,521131767,0.0168226
40893900,27/1/2015,3175391943,230.925,180026000,27/1/2015,4264086319,258.676,,27/1/2015,,,3783720,27/1/2015,65071464,1.81462,1295880,27/1/2015,521977469,0.0168499
25219600,28/1/2015,3117289084,226.646,183382000,28/1/2015,4419200267,268.085,,28/1/2015,,,9284600,28/1/2015,78034145,2.17421,664275,28/1/2015,514892783,0.0166212
20361000,29/1/2015,3204386274,232.926,188390000,29/1/2015,4555753750,276.368,,29/1/2015,,,9327670,29/1/2015,74804835,2.08256,1030090,29/1/2015,514381645,0.0166047
33069300,30/1/2015,3389816225,246.348,223494000,30/1/2015,5182738590,314.4,,30/1/2015,,,4687140,30/1/2015,75247886,2.09319,1646220,30/1/2015,532054637,0.0171752
81196500,31/1/2015,4120903457,299.413,298054000,31/1/2015,5351544059,324.639,,31/1/2015,,,2739330,31/1/2015,69276731,1.92549,2482400,31/1/2015,482740639,0.0155833
70619600,1/2/2015,3554872118,258.223,342659000,1/2/2015,5565164956,337.595,,1/2/2015,,,2918340,1/2/2015,69571047,1.93207,1322510,1/2/2015,480088916,0.0154977
34247900,2/2/2015,3610527384,262.191,340521000,2/2/2015,5358334785,325.047,,2/2/2015,,,1906660,2/2/2015,68781466,1.9086,1219550,2/2/2015,458147145,0.0147894
43508400,3/2/2015,3174116640,230.433,320525000,3/2/2015,5339949896,323.931,,3/2/2015,,,1061910,3/2/2015,69152910,1.91742,1181180,3/2/2015,457118673,0.0147562
31829600,4/2/2015,3207876399,232.815,313741000,4/2/2015,5141908856,311.917,,4/2/2015,,,2643350,4/2/2015,65595443,1.81733,486674,4/2/2015,445867436,0.014393
25346300,5/2/2015,3197785951,232.025,344175000,5/2/2015,5493485684,333.244,,5/2/2015,,,1765850,5/2/2015,64518745,1.78606,718399,5/2/2015,442766531,0.0142929
24334500,6/2/2015,2932754485,212.725,338004000,6/2/2015,5484060494,332.672,,6/2/2015,,,2625570,6/2/2015,66410704,1.83696,861268,6/2/2015,433730226,0.0140012
31246600,7/2/2015,3098862238,224.714,326907000,7/2/2015,5580056225,338.495,,7/2/2015,,,3490750,7/2/2015,64501176,1.7828,1791900,7/2/2015,415388108,0.0134091
